id,unique_column_id,file_number,purpose,rsc,applicant_name,state,city,frequency,lat,lon,area_op,receipt_date,call_sign,report_number,d_o_r
5795,"0010800122-MD-CF-NE COLORADO CELLULAR, INC. Grant-NE--05945.20000-40-42-24.1 N-101-37-34.8 W-None-2023-12-01-WQTG753-18211-2023-12-06-",0010800122,MD,CF,"NE COLORADO CELLULAR, INC. Grant",NE,NULL,05945.20000,"40-42-24.1 N","101-37-34.8 W",NULL,2023-12-01,WQTG753,18211,2023-12-06
5796,"0010800122-MD-CF-NE COLORADO CELLULAR, INC. Grant-NE--06004.50000-40-42-24.1 N-101-37-34.8 W-None-2023-12-01-WQTG753-18211-2023-12-06-",0010800122,MD,CF,"NE COLORADO CELLULAR, INC. Grant",NE,NULL,06004.50000,"40-42-24.1 N","101-37-34.8 W",NULL,2023-12-01,WQTG753,18211,2023-12-06
5797,"0010800122-MD-CF-NE COLORADO CELLULAR, INC. Grant-NE--06034.15000-40-42-24.1 N-101-37-34.8 W-None-2023-12-01-WQTG753-18211-2023-12-06-",0010800122,MD,CF,"NE COLORADO CELLULAR, INC. Grant",NE,NULL,06034.15000,"40-42-24.1 N","101-37-34.8 W",NULL,2023-12-01,WQTG753,18211,2023-12-06
5798,"0010800122-MD-CF-NE COLORADO CELLULAR, INC. Grant-NE--06123.10000-40-42-24.1 N-101-37-34.8 W-None-2023-12-01-WQTG753-18211-2023-12-06-",0010800122,MD,CF,"NE COLORADO CELLULAR, INC. Grant",NE,NULL,06123.10000,"40-42-24.1 N","101-37-34.8 W",NULL,2023-12-01,WQTG753,18211,2023-12-06
5799,"0010800122-MD-CF-NE COLORADO CELLULAR, INC. Grant-NE--06286.19000-40-42-24.1 N-101-37-34.8 W-None-2023-12-01-WQTG753-18211-2023-12-06-",0010800122,MD,CF,"NE COLORADO CELLULAR, INC. Grant",NE,NULL,06286.19000,"40-42-24.1 N","101-37-34.8 W",NULL,2023-12-01,WQTG753,18211,2023-12-06
5800,"0010800122-MD-CF-NE COLORADO CELLULAR, INC. Grant-NE--06725.00000-40-42-24.1 N-101-37-34.8 W-None-2023-12-01-WQTG753-18211-2023-12-06-",0010800122,MD,CF,"NE COLORADO CELLULAR, INC. Grant",NE,NULL,06725.00000,"40-42-24.1 N","101-37-34.8 W",NULL,2023-12-01,WQTG753,18211,2023-12-06
5801,"0010800124-MD-CF-NE Colorado Cellular, Inc. McDonald-KS--06256.54000-39-46-57.6 N-101-22-33.8 W-None-2023-12-01-WQMP353-18211-2023-12-06-",0010800124,MD,CF,"NE Colorado Cellular, Inc. McDonald",KS,NULL,06256.54000,"39-46-57.6 N","101-22-33.8 W",NULL,2023-12-01,WQMP353,18211,2023-12-06
5802,"0010800124-MD-CF-NE Colorado Cellular, Inc. McDonald-KS--06404.79000-39-46-57.6 N-101-22-33.8 W-None-2023-12-01-WQMP353-18211-2023-12-06-",0010800124,MD,CF,"NE Colorado Cellular, Inc. McDonald",KS,NULL,06404.79000,"39-46-57.6 N","101-22-33.8 W",NULL,2023-12-01,WQMP353,18211,2023-12-06
5803,"0010800124-MD-CF-NE Colorado Cellular, Inc. McDonald-KS--06595.00000-39-46-57.6 N-101-22-33.8 W-None-2023-12-01-WQMP353-18211-2023-12-06-",0010800124,MD,CF,"NE Colorado Cellular, Inc. McDonald",KS,NULL,06595.00000,"39-46-57.6 N","101-22-33.8 W",NULL,2023-12-01,WQMP353,18211,2023-12-06
5804,"0010800124-MD-CF-NE Colorado Cellular, Inc. McDonald-KS--06655.00000-39-46-57.6 N-101-22-33.8 W-None-2023-12-01-WQMP353-18211-2023-12-06-",0010800124,MD,CF,"NE Colorado Cellular, Inc. McDonald",KS,NULL,06655.00000,"39-46-57.6 N","101-22-33.8 W",NULL,2023-12-01,WQMP353,18211,2023-12-06
5805,"0010800124-MD-CF-NE Colorado Cellular, Inc. McDonald-KS--06685.00000-39-46-57.6 N-101-22-33.8 W-None-2023-12-01-WQMP353-18211-2023-12-06-",0010800124,MD,CF,"NE Colorado Cellular, Inc. McDonald",KS,NULL,06685.00000,"39-46-57.6 N","101-22-33.8 W",NULL,2023-12-01,WQMP353,18211,2023-12-06
5806,"0010800127-MD-CF-NE COLORADO CELLULAR, INC. PRITCHETT-CO--06286.19000-37-33-35.0 N-102-57-37.5 W-None-2023-12-01-WQYC613-18211-2023-12-06-",0010800127,MD,CF,"NE COLORADO CELLULAR, INC. PRITCHETT",CO,NULL,06286.19000,"37-33-35.0 N","102-57-37.5 W",NULL,2023-12-01,WQYC613,18211,2023-12-06
5807,"0010800127-MD-CF-NE COLORADO CELLULAR, INC. PRITCHETT-CO--06345.49000-37-33-35.0 N-102-57-37.5 W-None-2023-12-01-WQYC613-18211-2023-12-06-",0010800127,MD,CF,"NE COLORADO CELLULAR, INC. PRITCHETT",CO,NULL,06345.49000,"37-33-35.0 N","102-57-37.5 W",NULL,2023-12-01,WQYC613,18211,2023-12-06
5808,"0010800128-MD-CF-NE COLORADO CELLULAR, INC. Hays (South)-KS--06345.49000-38-51-24.0 N-099-18-23.2 W-None-2023-12-01-WQTU425-18211-2023-12-06-",0010800128,MD,CF,"NE COLORADO CELLULAR, INC. Hays (South)",KS,NULL,06345.49000,"38-51-24.0 N","099-18-23.2 W",NULL,2023-12-01,WQTU425,18211,2023-12-06
5809,"0010800128-MD-CF-NE COLORADO CELLULAR, INC. Hays (South)-KS--06595.00000-38-51-24.0 N-099-18-23.2 W-None-2023-12-01-WQTU425-18211-2023-12-06-",0010800128,MD,CF,"NE COLORADO CELLULAR, INC. Hays (South)",KS,NULL,06595.00000,"38-51-24.0 N","099-18-23.2 W",NULL,2023-12-01,WQTU425,18211,2023-12-06
5810,"0010800130-MD-CF-NE Colorado Cellular, Inc. Oberlin-KS--05945.20000-39-49-15.0 N-100-29-47.0 W-None-2023-12-01-WQLL533-18211-2023-12-06-",0010800130,MD,CF,"NE Colorado Cellular, Inc. Oberlin",KS,NULL,05945.20000,"39-49-15.0 N","100-29-47.0 W",NULL,2023-12-01,WQLL533,18211,2023-12-06
5811,"0010800130-MD-CF-NE Colorado Cellular, Inc. Oberlin-KS--06004.50000-39-49-15.0 N-100-29-47.0 W-None-2023-12-01-WQLL533-18211-2023-12-06-",0010800130,MD,CF,"NE Colorado Cellular, Inc. Oberlin",KS,NULL,06004.50000,"39-49-15.0 N","100-29-47.0 W",NULL,2023-12-01,WQLL533,18211,2023-12-06
5812,"0010800130-MD-CF-NE Colorado Cellular, Inc. Oberlin-KS--06063.80000-39-49-15.0 N-100-29-47.0 W-None-2023-12-01-WQLL533-18211-2023-12-06-",0010800130,MD,CF,"NE Colorado Cellular, Inc. Oberlin",KS,NULL,06063.80000,"39-49-15.0 N","100-29-47.0 W",NULL,2023-12-01,WQLL533,18211,2023-12-06
5813,"0010800130-MD-CF-NE Colorado Cellular, Inc. Oberlin-KS--06093.45000-39-49-15.0 N-100-29-47.0 W-None-2023-12-01-WQLL533-18211-2023-12-06-",0010800130,MD,CF,"NE Colorado Cellular, Inc. Oberlin",KS,NULL,06093.45000,"39-49-15.0 N","100-29-47.0 W",NULL,2023-12-01,WQLL533,18211,2023-12-06
5814,"0010800130-MD-CF-NE Colorado Cellular, Inc. Oberlin-KS--06785.00000-39-49-15.0 N-100-29-47.0 W-None-2023-12-01-WQLL533-18211-2023-12-06-",0010800130,MD,CF,"NE Colorado Cellular, Inc. Oberlin",KS,NULL,06785.00000,"39-49-15.0 N","100-29-47.0 W",NULL,2023-12-01,WQLL533,18211,2023-12-06
5815,"0010800131-MD-CF-NE Colorado Cellular, Inc. Hays-KS--06226.89000-38-53-10.9 N-099-19-06.3 W-None-2023-12-01-WQPI493-18211-2023-12-06-",0010800131,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,06226.89000,"38-53-10.9 N","099-19-06.3 W",NULL,2023-12-01,WQPI493,18211,2023-12-06
5816,"0010800131-MD-CF-NE Colorado Cellular, Inc. Hays-KS--06655.00000-38-53-10.9 N-099-19-06.3 W-None-2023-12-01-WQPI493-18211-2023-12-06-",0010800131,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,06655.00000,"38-53-10.9 N","099-19-06.3 W",NULL,2023-12-01,WQPI493,18211,2023-12-06
5817,"0010800134-MD-CF-NE COLORADO CELLULAR, INC. TORRINGTON-WY--06226.89000-42-06-15.6 N-104-09-59.3 W-None-2023-12-01-WRAK908-18211-2023-12-06-",0010800134,MD,CF,"NE COLORADO CELLULAR, INC. TORRINGTON",WY,NULL,06226.89000,"42-06-15.6 N","104-09-59.3 W",NULL,2023-12-01,WRAK908,18211,2023-12-06
5818,"0010800134-MD-CF-NE COLORADO CELLULAR, INC. TORRINGTON-WY--06286.19000-42-06-15.6 N-104-09-59.3 W-None-2023-12-01-WRAK908-18211-2023-12-06-",0010800134,MD,CF,"NE COLORADO CELLULAR, INC. TORRINGTON",WY,NULL,06286.19000,"42-06-15.6 N","104-09-59.3 W",NULL,2023-12-01,WRAK908,18211,2023-12-06
5819,"0010800134-MD-CF-NE COLORADO CELLULAR, INC. TORRINGTON-WY--06625.00000-42-06-15.6 N-104-09-59.3 W-None-2023-12-01-WRAK908-18211-2023-12-06-",0010800134,MD,CF,"NE COLORADO CELLULAR, INC. TORRINGTON",WY,NULL,06625.00000,"42-06-15.6 N","104-09-59.3 W",NULL,2023-12-01,WRAK908,18211,2023-12-06
5820,"0010800134-MD-CF-NE COLORADO CELLULAR, INC. TORRINGTON-WY--06685.00000-42-06-15.6 N-104-09-59.3 W-None-2023-12-01-WRAK908-18211-2023-12-06-",0010800134,MD,CF,"NE COLORADO CELLULAR, INC. TORRINGTON",WY,NULL,06685.00000,"42-06-15.6 N","104-09-59.3 W",NULL,2023-12-01,WRAK908,18211,2023-12-06
5821,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--05945.20000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,05945.20000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5822,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--05974.85000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,05974.85000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5823,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--06004.50000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,06004.50000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5824,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--06063.80000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,06063.80000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5825,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--06093.45000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,06093.45000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5826,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--06123.10000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,06123.10000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5827,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--06755.00000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,06755.00000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5828,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--06815.00000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,06815.00000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5829,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--10715.00000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,10715.00000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5830,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--10775.00000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,10775.00000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5831,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--10815.00000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,10815.00000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5832,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--11075.00000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,11075.00000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5833,"0010800137-MD-CF-NE Colorado Cellular, Inc. Hays-KS--11115.00000-38-53-52.1 N-099-21-25.1 W-None-2023-12-01-WQPI764-18211-2023-12-06-",0010800137,MD,CF,"NE Colorado Cellular, Inc. Hays",KS,NULL,11115.00000,"38-53-52.1 N","099-21-25.1 W",NULL,2023-12-01,WQPI764,18211,2023-12-06
5834,"0010800142-MD-CF-NE Colorado Cellular, Inc. Grainfield-KS--06197.24000-39-07-09.5 N-100-28-13.9 W-None-2023-12-01-WQNC873-18211-2023-12-06-",0010800142,MD,CF,"NE Colorado Cellular, Inc. Grainfield",KS,NULL,06197.24000,"39-07-09.5 N","100-28-13.9 W",NULL,2023-12-01,WQNC873,18211,2023-12-06
5835,"0010800142-MD-CF-NE Colorado Cellular, Inc. Grainfield-KS--06256.54000-39-07-09.5 N-100-28-13.9 W-None-2023-12-01-WQNC873-18211-2023-12-06-",0010800142,MD,CF,"NE Colorado Cellular, Inc. Grainfield",KS,NULL,06256.54000,"39-07-09.5 N","100-28-13.9 W",NULL,2023-12-01,WQNC873,18211,2023-12-06
5836,"0010800142-MD-CF-NE Colorado Cellular, Inc. Grainfield-KS--06286.19000-39-07-09.5 N-100-28-13.9 W-None-2023-12-01-WQNC873-18211-2023-12-06-",0010800142,MD,CF,"NE Colorado Cellular, Inc. Grainfield",KS,NULL,06286.19000,"39-07-09.5 N","100-28-13.9 W",NULL,2023-12-01,WQNC873,18211,2023-12-06
5837,"0010800142-MD-CF-NE Colorado Cellular, Inc. Grainfield-KS--06375.14000-39-07-09.5 N-100-28-13.9 W-None-2023-12-01-WQNC873-18211-2023-12-06-",0010800142,MD,CF,"NE Colorado Cellular, Inc. Grainfield",KS,NULL,06375.14000,"39-07-09.5 N","100-28-13.9 W",NULL,2023-12-01,WQNC873,18211,2023-12-06
5838,"0010800142-MD-CF-NE Colorado Cellular, Inc. Grainfield-KS--06404.79000-39-07-09.5 N-100-28-13.9 W-None-2023-12-01-WQNC873-18211-2023-12-06-",0010800142,MD,CF,"NE Colorado Cellular, Inc. Grainfield",KS,NULL,06404.79000,"39-07-09.5 N","100-28-13.9 W",NULL,2023-12-01,WQNC873,18211,2023-12-06
5839,"0010800142-MD-CF-NE Colorado Cellular, Inc. Grainfield-KS--06685.00000-39-07-09.5 N-100-28-13.9 W-None-2023-12-01-WQNC873-18211-2023-12-06-",0010800142,MD,CF,"NE Colorado Cellular, Inc. Grainfield",KS,NULL,06685.00000,"39-07-09.5 N","100-28-13.9 W",NULL,2023-12-01,WQNC873,18211,2023-12-06
5840,"0010796696-NE-CF-DISH Wireless L.L.C. Lincolnwood-IL--18015.00000-41-59-52.1 N-087-43-19.9 W-None-2023-11-29-None-18211-2023-12-06-",0010796696,NE,CF,"DISH Wireless L.L.C. Lincolnwood",IL,NULL,18015.00000,"41-59-52.1 N","087-43-19.9 W",NULL,2023-11-29,NULL,18211,2023-12-06
5841,"0010796697-NE-CF-DISH Wireless L.L.C. SAUGATUCK-MI--11545.00000-42-39-57.2 N-086-10-18.1 W-None-2023-11-29-None-18211-2023-12-06-",0010796697,NE,CF,"DISH Wireless L.L.C. SAUGATUCK",MI,NULL,11545.00000,"42-39-57.2 N","086-10-18.1 W",NULL,2023-11-29,NULL,18211,2023-12-06
5842,"0010796698-NE-CF-DISH Wireless L.L.C. Evanston-IL--11465.00000-42-02-48.7 N-087-40-51.4 W-None-2023-11-29-None-18211-2023-12-06-",0010796698,NE,CF,"DISH Wireless L.L.C. Evanston",IL,NULL,11465.00000,"42-02-48.7 N","087-40-51.4 W",NULL,2023-11-29,NULL,18211,2023-12-06
5843,"0010796698-NE-CF-DISH Wireless L.L.C. Evanston-IL--11505.00000-42-02-48.7 N-087-40-51.4 W-None-2023-11-29-None-18211-2023-12-06-",0010796698,NE,CF,"DISH Wireless L.L.C. Evanston",IL,NULL,11505.00000,"42-02-48.7 N","087-40-51.4 W",NULL,2023-11-29,NULL,18211,2023-12-06
5844,"0010797380-NE-CF-T-Mobile License LLC Cookeville-TN--19540.00000-36-09-05.7 N-085-28-44.8 W-None-2023-11-29-None-18211-2023-12-06-",0010797380,NE,CF,"T-Mobile License LLC Cookeville",TN,NULL,19540.00000,"36-09-05.7 N","085-28-44.8 W",NULL,2023-11-29,NULL,18211,2023-12-06
5845,"0010797380-NE-CF-T-Mobile License LLC Cookeville-TN--19620.00000-36-09-05.7 N-085-28-44.8 W-None-2023-11-29-None-18211-2023-12-06-",0010797380,NE,CF,"T-Mobile License LLC Cookeville",TN,NULL,19620.00000,"36-09-05.7 N","085-28-44.8 W",NULL,2023-11-29,NULL,18211,2023-12-06
5846,"0010797395-NE-CF-T-Mobile License LLC COOKEVILLE-TN--17980.00000-36-09-51.3 N-085-30-02.8 W-None-2023-11-29-None-18211-2023-12-06-",0010797395,NE,CF,"T-Mobile License LLC COOKEVILLE",TN,NULL,17980.00000,"36-09-51.3 N","085-30-02.8 W",NULL,2023-11-29,NULL,18211,2023-12-06
5847,"0010797395-NE-CF-T-Mobile License LLC COOKEVILLE-TN--18060.00000-36-09-51.3 N-085-30-02.8 W-None-2023-11-29-None-18211-2023-12-06-",0010797395,NE,CF,"T-Mobile License LLC COOKEVILLE",TN,NULL,18060.00000,"36-09-51.3 N","085-30-02.8 W",NULL,2023-11-29,NULL,18211,2023-12-06
5848,"0010797422-NE-CF-T-Mobile License LLC Huntington-WV--17980.00000-38-22-09.5 N-082-27-24.1 W-None-2023-11-29-None-18211-2023-12-06-",0010797422,NE,CF,"T-Mobile License LLC Huntington",WV,NULL,17980.00000,"38-22-09.5 N","082-27-24.1 W",NULL,2023-11-29,NULL,18211,2023-12-06
5849,"0010797422-NE-CF-T-Mobile License LLC Huntington-WV--18060.00000-38-22-09.5 N-082-27-24.1 W-None-2023-11-29-None-18211-2023-12-06-",0010797422,NE,CF,"T-Mobile License LLC Huntington",WV,NULL,18060.00000,"38-22-09.5 N","082-27-24.1 W",NULL,2023-11-29,NULL,18211,2023-12-06
5850,"0010797441-NE-CF-T-Mobile License LLC Huntington-WV--19540.00000-38-22-37.6 N-082-31-03.0 W-None-2023-11-29-None-18211-2023-12-06-",0010797441,NE,CF,"T-Mobile License LLC Huntington",WV,NULL,19540.00000,"38-22-37.6 N","082-31-03.0 W",NULL,2023-11-29,NULL,18211,2023-12-06
5851,"0010797441-NE-CF-T-Mobile License LLC Huntington-WV--19620.00000-38-22-37.6 N-082-31-03.0 W-None-2023-11-29-None-18211-2023-12-06-",0010797441,NE,CF,"T-Mobile License LLC Huntington",WV,NULL,19620.00000,"38-22-37.6 N","082-31-03.0 W",NULL,2023-11-29,NULL,18211,2023-12-06
5852,"0010797501-NE-CF-T-Mobile License LLC Felch-MI--11565.00000-45-59-53.4 N-087-51-56.2 W-None-2023-11-29-None-18211-2023-12-06-",0010797501,NE,CF,"T-Mobile License LLC Felch",MI,NULL,11565.00000,"45-59-53.4 N","087-51-56.2 W",NULL,2023-11-29,NULL,18211,2023-12-06
5853,"0010797501-NE-CF-T-Mobile License LLC Felch-MI--11645.00000-45-59-53.4 N-087-51-56.2 W-None-2023-11-29-None-18211-2023-12-06-",0010797501,NE,CF,"T-Mobile License LLC Felch",MI,NULL,11645.00000,"45-59-53.4 N","087-51-56.2 W",NULL,2023-11-29,NULL,18211,2023-12-06
5854,"0010797503-NE-CF-T-Mobile License LLC Elroy-WI--10915.00000-43-45-00.7 N-090-15-33.0 W-None-2023-11-29-None-18211-2023-12-06-",0010797503,NE,CF,"T-Mobile License LLC Elroy",WI,NULL,10915.00000,"43-45-00.7 N","090-15-33.0 W",NULL,2023-11-29,NULL,18211,2023-12-06
5855,"0010797506-NE-CF-T-Mobile License LLC Seneca-KS--06078.62500-39-49-07.8 N-096-02-51.5 W-None-2023-11-29-None-18211-2023-12-06-",0010797506,NE,CF,"T-Mobile License LLC Seneca",KS,NULL,06078.62500,"39-49-07.8 N","096-02-51.5 W",NULL,2023-11-29,NULL,18211,2023-12-06
5856,"0010797506-NE-CF-T-Mobile License LLC Seneca-KS--06137.92500-39-49-07.8 N-096-02-51.5 W-None-2023-11-29-None-18211-2023-12-06-",0010797506,NE,CF,"T-Mobile License LLC Seneca",KS,NULL,06137.92500,"39-49-07.8 N","096-02-51.5 W",NULL,2023-11-29,NULL,18211,2023-12-06
5857,"0010797506-NE-CF-T-Mobile License LLC Seneca-KS--10835.00000-39-49-07.8 N-096-02-51.5 W-None-2023-11-29-None-18211-2023-12-06-",0010797506,NE,CF,"T-Mobile License LLC Seneca",KS,NULL,10835.00000,"39-49-07.8 N","096-02-51.5 W",NULL,2023-11-29,NULL,18211,2023-12-06
5858,"0010797506-NE-CF-T-Mobile License LLC Seneca-KS--10915.00000-39-49-07.8 N-096-02-51.5 W-None-2023-11-29-None-18211-2023-12-06-",0010797506,NE,CF,"T-Mobile License LLC Seneca",KS,NULL,10915.00000,"39-49-07.8 N","096-02-51.5 W",NULL,2023-11-29,NULL,18211,2023-12-06
5859,"0010797511-NE-CF-T-Mobile License LLC Mauston-WI--11485.00000-43-49-22.2 N-090-04-35.7 W-None-2023-11-29-None-18211-2023-12-06-",0010797511,NE,CF,"T-Mobile License LLC Mauston",WI,NULL,11485.00000,"43-49-22.2 N","090-04-35.7 W",NULL,2023-11-29,NULL,18211,2023-12-06
5860,"0010797511-NE-CF-T-Mobile License LLC Mauston-WI--11565.00000-43-49-22.2 N-090-04-35.7 W-None-2023-11-29-None-18211-2023-12-06-",0010797511,NE,CF,"T-Mobile License LLC Mauston",WI,NULL,11565.00000,"43-49-22.2 N","090-04-35.7 W",NULL,2023-11-29,NULL,18211,2023-12-06
5861,"0010797513-NE-CF-T-Mobile License LLC Adams-WI--10995.00000-43-49-41.5 N-089-49-32.7 W-None-2023-11-29-None-18211-2023-12-06-",0010797513,NE,CF,"T-Mobile License LLC Adams",WI,NULL,10995.00000,"43-49-41.5 N","089-49-32.7 W",NULL,2023-11-29,NULL,18211,2023-12-06
5862,"0010797513-NE-CF-T-Mobile License LLC Adams-WI--11075.00000-43-49-41.5 N-089-49-32.7 W-None-2023-11-29-None-18211-2023-12-06-",0010797513,NE,CF,"T-Mobile License LLC Adams",WI,NULL,11075.00000,"43-49-41.5 N","089-49-32.7 W",NULL,2023-11-29,NULL,18211,2023-12-06
5863,"0010797517-NE-CF-T-Mobile License LLC DE PERE-WI--10995.00000-44-21-32.0 N-087-58-58.4 W-None-2023-11-29-None-18211-2023-12-06-",0010797517,NE,CF,"T-Mobile License LLC DE PERE",WI,NULL,10995.00000,"44-21-32.0 N","087-58-58.4 W",NULL,2023-11-29,NULL,18211,2023-12-06
5864,"0010797517-NE-CF-T-Mobile License LLC DE PERE-WI--11075.00000-44-21-32.0 N-087-58-58.4 W-None-2023-11-29-None-18211-2023-12-06-",0010797517,NE,CF,"T-Mobile License LLC DE PERE",WI,NULL,11075.00000,"44-21-32.0 N","087-58-58.4 W",NULL,2023-11-29,NULL,18211,2023-12-06
5865,"0010797518-NE-CF-T-Mobile License LLC Greenleaf-WI--11485.00000-44-18-50.0 N-088-05-01.1 W-None-2023-11-29-None-18211-2023-12-06-",0010797518,NE,CF,"T-Mobile License LLC Greenleaf",WI,NULL,11485.00000,"44-18-50.0 N","088-05-01.1 W",NULL,2023-11-29,NULL,18211,2023-12-06
5866,"0010797518-NE-CF-T-Mobile License LLC Greenleaf-WI--11565.00000-44-18-50.0 N-088-05-01.1 W-None-2023-11-29-None-18211-2023-12-06-",0010797518,NE,CF,"T-Mobile License LLC Greenleaf",WI,NULL,11565.00000,"44-18-50.0 N","088-05-01.1 W",NULL,2023-11-29,NULL,18211,2023-12-06
5867,"0010797523-NE-CF-T-Mobile License LLC MINOQUAL-WI--11345.00000-45-47-54.7 N-089-34-16.0 W-None-2023-11-29-None-18211-2023-12-06-",0010797523,NE,CF,"T-Mobile License LLC MINOQUAL",WI,NULL,11345.00000,"45-47-54.7 N","089-34-16.0 W",NULL,2023-11-29,NULL,18211,2023-12-06
5868,"0010797523-NE-CF-T-Mobile License LLC MINOQUAL-WI--11425.00000-45-47-54.7 N-089-34-16.0 W-None-2023-11-29-None-18211-2023-12-06-",0010797523,NE,CF,"T-Mobile License LLC MINOQUAL",WI,NULL,11425.00000,"45-47-54.7 N","089-34-16.0 W",NULL,2023-11-29,NULL,18211,2023-12-06
5869,"0010797524-NE-CF-T-Mobile License LLC Houghton-MI--11485.00000-46-59-58.9 N-088-27-56.7 W-None-2023-11-29-None-18211-2023-12-06-",0010797524,NE,CF,"T-Mobile License LLC Houghton",MI,NULL,11485.00000,"46-59-58.9 N","088-27-56.7 W",NULL,2023-11-29,NULL,18211,2023-12-06
5870,"0010797524-NE-CF-T-Mobile License LLC Houghton-MI--11565.00000-46-59-58.9 N-088-27-56.7 W-None-2023-11-29-None-18211-2023-12-06-",0010797524,NE,CF,"T-Mobile License LLC Houghton",MI,NULL,11565.00000,"46-59-58.9 N","088-27-56.7 W",NULL,2023-11-29,NULL,18211,2023-12-06
5871,"0010797528-NE-CF-T-Mobile License LLC Kronenwetter-WI--19540.00000-44-50-04.2 N-089-34-17.1 W-None-2023-11-29-None-18211-2023-12-06-",0010797528,NE,CF,"T-Mobile License LLC Kronenwetter",WI,NULL,19540.00000,"44-50-04.2 N","089-34-17.1 W",NULL,2023-11-29,NULL,18211,2023-12-06
5872,"0010797528-NE-CF-T-Mobile License LLC Kronenwetter-WI--19620.00000-44-50-04.2 N-089-34-17.1 W-None-2023-11-29-None-18211-2023-12-06-",0010797528,NE,CF,"T-Mobile License LLC Kronenwetter",WI,NULL,19620.00000,"44-50-04.2 N","089-34-17.1 W",NULL,2023-11-29,NULL,18211,2023-12-06
